bin,count,P_active,P_passive
"(0.999, 2.0]",9147,0.9168033234940418,0.08319667650595823
"(2.0, 5.0]",1098,0.7959927140255009,0.2040072859744991
"(5.0, 58.0]",889,0.7975253093363329,0.20247469066366705
,6156,0.0,0.0
