bin,count,P_active,P_passive
"(-0.001, 1.0]",3700,0.4943243243243243,0.5056756756756757
"(1.0, 2.0]",3870,0.8444444444444444,0.15555555555555556
"(2.0, 3.0]",3368,0.8669833729216152,0.1330166270783848
"(3.0, 4.0]",2755,0.8689655172413793,0.1310344827586207
"(4.0, 5.0]",1731,0.876372039283651,0.12362796071634893
"(5.0, 6.0]",975,0.8892307692307693,0.11076923076923077
"(6.0, 15.0]",891,0.8843995510662177,0.11560044893378227
