bin,count,P_active,P_passive
"(-0.001, 1.0]",9615,0.9109724388975559,0.0890275611024441
"(1.0, 2.0]",805,0.7913043478260869,0.20869565217391303
"(2.0, 10.0]",714,0.8025210084033614,0.19747899159663865
,6156,0.0,0.0
