bin,count,P_active,P_passive
"(0.999, 2.0]",4277,0.9960252513444002,0.00397474865559972
"(2.0, 3.0]",788,0.9860406091370558,0.013959390862944163
"(3.0, 5.0]",1009,0.9910802775024777,0.008919722497522299
"(5.0, 7.0]",563,0.9964476021314387,0.003552397868561279
"(7.0, 11.0]",613,0.9951060358890701,0.004893964110929853
"(11.0, 86.0]",792,0.9911616161616161,0.008838383838383838
,9248,0.0,0.0
