topic_0,topic_1,topic_2,topic_3,topic_4
0.9849924,0.0033407721,0.003089158,0.0041307854,0.004446882
0.988275,0.0026100578,0.0024134782,0.0032272744,0.003474232
0.988275,0.0026100578,0.0024134782,0.0032272744,0.003474232
0.988275,0.0026100578,0.0024134782,0.0032272744,0.003474232
0.9882755,0.0026099295,0.0024133595,0.0032271158,0.0034740614
0.9882755,0.0026099295,0.0024133595,0.0032271158,0.0034740614
0.9929271,0.0015744774,0.0014558937,0.0019468039,0.0020957773
0.9929271,0.0015744773,0.0014558936,0.0019468038,0.002095777
0.9929271,0.0015744774,0.0014558937,0.0019468039,0.0020957773
0.9929271,0.0015744774,0.0014558937,0.0019468039,0.0020957773
0.9929271,0.0015744774,0.0014558937,0.0019468039,0.0020957773
0.99336684,0.0014765812,0.0013653707,0.0018257576,0.0019654683
0.99336684,0.0014765813,0.0013653709,0.0018257578,0.0019654685
0.99336684,0.0014765812,0.0013653707,0.0018257576,0.0019654683
0.99336684,0.001476581,0.0013653706,0.0018257573,0.001965468
0.9929264,0.001574626,0.0014560311,0.0019469876,0.002095975
0.9929264,0.001574626,0.0014560312,0.0019469877,0.0020959752
0.99556535,0.0009871805,0.0009128299,0.0012206254,0.00131403
0.99556535,0.0009871806,0.00091282994,0.0012206254,0.0013140301
0.99556535,0.0009871805,0.0009128298,0.0012206252,0.0013140299
0.99556535,0.0009871805,0.0009128299,0.0012206254,0.00131403
0.99556535,0.0009871805,0.0009128299,0.0012206254,0.00131403
0.99556535,0.0009871805,0.0009128298,0.0012206252,0.0013140299
0.99556535,0.0009871805,0.0009128299,0.0012206254,0.00131403
0.9929285,0.001574155,0.0014555956,0.0019464052,0.002095348
0.9929285,0.0015741551,0.0014555957,0.0019464053,0.0020953482
0.9929285,0.0015741552,0.0014555958,0.0019464055,0.0020953484
0.99185413,0.0018133116,0.0016767399,0.0022421167,0.002413688
0.99185413,0.0018133116,0.0016767399,0.0022421167,0.002413688
0.99185413,0.0018133116,0.0016767399,0.0022421167,0.002413688
0.0017656912,0.990758,0.0019795864,0.0026470795,0.0028496394
0.0017656911,0.990758,0.0019795862,0.0026470793,0.0028496392
0.00088807754,0.9953516,0.0009956589,0.0013313834,0.0014332635
0.00088807754,0.9953516,0.0009956589,0.0013313834,0.0014332635
0.0008880776,0.9953516,0.000995659,0.0013313835,0.0014332636
0.00088807754,0.9953516,0.0009956589,0.0013313834,0.0014332635
0.00088807754,0.9953516,0.0009956589,0.0013313834,0.0014332635
0.00088807754,0.9953516,0.0009956589,0.0013313834,0.0014332635
0.006285251,0.96710175,0.007046644,0.009422689,0.010143733
0.006285251,0.96710175,0.007046644,0.009422689,0.010143733
0.0062852507,0.96710175,0.0070466436,0.009422689,0.010143732
0.0012985744,0.993203,0.0014558831,0.0019467898,0.0020957622
0.0012985744,0.993203,0.0014558833,0.0019467899,0.0020957622
0.0008878073,0.99535304,0.0009953559,0.0013309781,0.0014328273
0.00088780734,0.99535304,0.000995356,0.0013309782,0.0014328274
0.0008878071,0.99535304,0.0009953558,0.0013309779,0.0014328271
0.0008878071,0.99535304,0.0009953558,0.0013309779,0.0014328271
0.0008878071,0.99535304,0.0009953558,0.0013309779,0.0014328271
0.0008878071,0.99535304,0.0009953558,0.0013309779,0.0014328271
0.2715116,0.7168097,0.0030922962,0.004134982,0.004451399
0.0009294606,0.995135,0.0010420552,0.0013934239,0.0015000515
0.0009294606,0.995135,0.0010420552,0.0013934239,0.0015000515
0.0009294606,0.995135,0.0010420552,0.0013934239,0.0015000515
0.0009294606,0.995135,0.0010420552,0.0013934239,0.0015000515
0.00092946057,0.995135,0.0010420551,0.0013934238,0.0015000514
0.0009294606,0.995135,0.0010420552,0.0013934239,0.0015000515
0.00092946057,0.995135,0.0010420551,0.0013934238,0.0015000514
0.00092946057,0.995135,0.0010420551,0.0013934238,0.0015000514
0.0024166338,0.9873508,0.002709384,0.003622956,0.0039001922
0.0024166338,0.9873508,0.002709384,0.003622956,0.0039001922
0.0024166338,0.9873508,0.002709384,0.003622956,0.0039001922
0.0024166338,0.9873508,0.002709384,0.003622956,0.0039001922
0.0024166338,0.9873508,0.002709384,0.003622956,0.0039001922
0.0009759804,0.9948915,0.0010942103,0.0014631652,0.0015751295
0.0009759805,0.9948915,0.0010942104,0.0014631653,0.0015751297
0.0009759804,0.9948915,0.0010942103,0.0014631652,0.0015751295
0.0009759804,0.9948915,0.0010942103,0.0014631652,0.0015751295
0.0011470447,0.99399614,0.0012859973,0.0017196204,0.0018512093
0.0011470447,0.99399614,0.0012859973,0.0017196204,0.0018512093
0.0011470447,0.99399614,0.0012859973,0.0017196204,0.0018512093
0.0011470447,0.99399614,0.0012859973,0.0017196204,0.0018512093
0.0013908274,0.9927201,0.0015593116,0.0020850932,0.0022446488
0.0013908272,0.9927201,0.0015593116,0.002085093,0.0022446485
0.0013908272,0.9927201,0.0015593116,0.002085093,0.0022446485
0.0013908274,0.9927201,0.0015593116,0.0020850932,0.0022446488
0.0013908274,0.9927201,0.0015593116,0.0020850932,0.0022446488
0.0013908274,0.9927201,0.0015593116,0.0020850932,0.0022446488
0.0011474551,0.993994,0.0012864574,0.0017202357,0.0018518716
0.0011474551,0.993994,0.0012864574,0.0017202357,0.0018518716
0.0011474551,0.993994,0.0012864574,0.0017202357,0.0018518716
0.0011474551,0.993994,0.0012864574,0.0017202357,0.0018518716
0.0011474552,0.993994,0.0012864575,0.0017202358,0.0018518718
0.0011474551,0.993994,0.0012864574,0.0017202357,0.0018518716
0.001765604,0.9907585,0.0019794886,0.0026469487,0.0028494988
0.001765604,0.9907585,0.0019794886,0.0026469487,0.0028494988
0.001765604,0.9907585,0.0019794886,0.0026469487,0.0028494988
0.0017656041,0.9907585,0.0019794889,0.002646949,0.002849499
0.003205917,0.9832195,0.003594281,0.00480623,0.0051740124
0.0032059168,0.9832195,0.0035942807,0.0048062294,0.005174012
0.0032059166,0.9832195,0.0035942805,0.004806229,0.0051740115
0.002151134,0.9887405,0.0024117215,0.0032249256,0.0034717033
0.002151134,0.9887405,0.0024117215,0.0032249256,0.0034717033
0.0021511342,0.9887405,0.0024117217,0.0032249258,0.0034717037
0.002151134,0.9887405,0.0024117215,0.0032249256,0.0034717033
0.002151134,0.9887405,0.0024117215,0.0032249256,0.0034717033
0.0009304475,0.9951298,0.0010431616,0.0013949033,0.0015016441
0.0009304475,0.9951298,0.0010431616,0.0013949033,0.0015016441
0.0009304475,0.9951298,0.0010431616,0.0013949033,0.0015016441
0.0009304475,0.9951298,0.0010431616,0.0013949033,0.0015016441
0.0009304475,0.9951298,0.0010431616,0.0013949033,0.0015016441
0.00093044754,0.9951298,0.0010431616,0.0013949034,0.0015016443
0.0009304475,0.9951298,0.0010431616,0.0013949033,0.0015016441
0.0062784865,0.0076123965,0.00703906,0.96893734,0.010132815
0.003831935,0.97994274,0.004296134,0.00574474,0.006184339
0.0038319346,0.9799428,0.0042961338,0.0057447394,0.0061843386
0.004759914,0.0057711923,0.005336528,0.007135942,0.9769964
0.004759914,0.0057711923,0.005336528,0.007135942,0.9769964
0.002757759,0.98556525,0.003091833,0.0041343626,0.0044507324
0.0027577581,0.98556525,0.003091832,0.004134361,0.0044507305
0.0013903233,0.99272275,0.0015587466,0.0020843374,0.0022438352
0.0013903233,0.99272275,0.0015587466,0.0020843374,0.0022438352
0.0013903233,0.99272275,0.0015587466,0.0020843374,0.0022438352
0.0013903233,0.99272275,0.0015587466,0.0020843374,0.0022438352
0.0013903233,0.99272275,0.0015587466,0.0020843374,0.0022438352
0.0013903233,0.99272275,0.0015587466,0.0020843374,0.0022438352
0.0013903233,0.99272275,0.0015587466,0.0020843374,0.0022438352
0.0017654366,0.9907593,0.001979301,0.002646698,0.0028492284
0.0010844213,0.9943239,0.0012157877,0.001625737,0.0017501416
0.0010844214,0.9943239,0.0012157878,0.0016257372,0.0017501418
0.0010844213,0.9943239,0.0012157877,0.001625737,0.0017501416
0.002417237,0.98734766,0.0027100602,0.0036238604,0.0039011657
0.002417237,0.98734766,0.0027100602,0.0036238604,0.0039011657
0.0024172377,0.98734766,0.0027100611,0.0036238618,0.003901167
0.0014960469,0.9921694,0.0016772775,0.0022428355,0.002414462
0.0014960469,0.9921694,0.0016772775,0.0022428355,0.002414462
0.0012179632,0.9936249,0.0013655068,0.0018259395,0.001965664
0.0012179632,0.9936249,0.0013655068,0.0018259395,0.001965664
0.0012179632,0.9936249,0.0013655068,0.0018259395,0.001965664
0.0012179632,0.9936249,0.0013655068,0.0018259395,0.001965664
0.0012179632,0.9936249,0.0013655068,0.0018259395,0.001965664
0.0012179633,0.9936249,0.001365507,0.0018259397,0.0019656643
0.0012179632,0.9936249,0.0013655068,0.0018259395,0.001965664
0.0012179632,0.9936249,0.0013655068,0.0018259395,0.001965664
0.0012179632,0.9936249,0.0013655068,0.0018259395,0.001965664
0.0047577936,0.005768622,0.9746622,0.007132764,0.0076785777
0.004757793,0.0057686213,0.9746622,0.007132763,0.0076785767
0.0047590034,0.97509027,0.0053355074,0.0071345777,0.00768053
0.0012177913,0.9936258,0.0013653142,0.001825682,0.0019653868
0.0012177913,0.9936258,0.0013653142,0.001825682,0.0019653868
0.0012177915,0.9936258,0.0013653144,0.0018256821,0.001965387
0.0012177913,0.9936258,0.0013653142,0.001825682,0.0019653868
0.0012177913,0.9936258,0.0013653142,0.001825682,0.0019653868
0.0012177913,0.9936258,0.0013653142,0.001825682,0.0019653868
0.0019417184,0.61137176,0.0021769374,0.38137582,0.0031337286
0.0021519728,0.98873615,0.002412662,0.0032261831,0.0034730572
0.0021519733,0.98873615,0.0024126626,0.0032261838,0.0034730579
0.0021519728,0.98873615,0.002412662,0.0032261831,0.0034730572
0.0010276405,0.6947417,0.0011521286,0.30142003,0.0016585034
0.0010276401,0.6951066,0.0011521281,0.301055,0.0016585028
0.0010276403,0.69473535,0.0011521283,0.30142632,0.0016585032
0.0006310587,0.9966969,0.0007075049,0.0009460672,0.0010184622
0.00063105876,0.9966969,0.00070750504,0.00094606733,0.0010184624
0.0006310587,0.9966969,0.0007075049,0.0009460672,0.0010184622
0.00063105876,0.9966969,0.00070750504,0.00094606733,0.0010184624
0.00063105876,0.9966969,0.00070750504,0.00094606733,0.0010184624
0.0006310587,0.9966969,0.0007075049,0.0009460672,0.0010184622
0.00063105876,0.9966969,0.00070750504,0.00094606733,0.0010184624
0.0014964762,0.9921671,0.0016777589,0.0022434792,0.0024151548
0.0014964761,0.9921671,0.0016777588,0.0022434792,0.0024151548
0.0014964762,0.9921671,0.0016777589,0.0022434792,0.0024151548
0.0014964764,0.9921671,0.001677759,0.0022434795,0.002415155
0.0012179927,0.99362475,0.00136554,0.0018259839,0.0019657118
0.0012179929,0.99362475,0.0013655401,0.0018259841,0.001965712
0.0012179927,0.99362475,0.00136554,0.0018259839,0.0019657118
0.0012179927,0.99362475,0.00136554,0.0018259839,0.0019657118
0.0012179927,0.99362475,0.00136554,0.0018259839,0.0019657118
0.0012179927,0.99362475,0.00136554,0.0018259839,0.0019657118
0.0019394676,0.0023515217,0.0021744142,0.0029076007,0.990627
0.0019394675,0.0023515215,0.002174414,0.0029076005,0.990627
0.0019394675,0.0023515215,0.002174414,0.0029076005,0.990627
0.0019394675,0.0023515215,0.002174414,0.0029076005,0.990627
0.00088789477,0.0010765345,0.000995454,0.0013311093,0.99570906
0.0008878946,0.0010765343,0.0009954539,0.0013311091,0.99570906
0.00088789477,0.0010765345,0.000995454,0.0013311093,0.99570906
0.0008878947,0.0010765344,0.0009954539,0.0013311092,0.99570906
0.00088789477,0.0010765345,0.000995454,0.0013311093,0.99570906
0.0008878947,0.0010765344,0.0009954539,0.0013311092,0.99570906
0.0008878947,0.0010765344,0.0009954539,0.0013311092,0.99570906
0.0010274721,0.001245766,0.0011519396,0.00154036,0.9950345
0.001027472,0.0012457658,0.0011519395,0.0015403599,0.9950345
0.0010274721,0.0012457661,0.0011519397,0.0015403602,0.9950345
0.0010274721,0.001245766,0.0011519396,0.00154036,0.9950345
0.0010274721,0.001245766,0.0011519396,0.00154036,0.9950345
0.0010274721,0.001245766,0.0011519396,0.00154036,0.9950345
0.0010274721,0.001245766,0.0011519396,0.00154036,0.9950345
0.00092955976,0.0011270515,0.0010421663,0.0013935724,0.9955077
0.00092955976,0.0011270515,0.0010421663,0.0013935724,0.9955077
0.00092955976,0.0011270515,0.0010421663,0.0013935724,0.9955077
0.00092955976,0.0011270515,0.0010421663,0.0013935724,0.9955077
0.00092955976,0.0011270515,0.0010421663,0.0013935724,0.9955077
0.00092955976,0.0011270515,0.0010421663,0.0013935724,0.9955077
0.00092955976,0.0011270515,0.0010421663,0.0013935724,0.9955077
0.0038296336,0.004643267,0.004293554,0.0057412894,0.9814922
0.0038296336,0.004643267,0.004293554,0.0057412894,0.9814922
0.9740847,0.0057688765,0.005334387,0.0071330788,0.0076789167
0.9740847,0.005768876,0.005334386,0.0071330783,0.0076789157
0.0017656122,0.0021407295,0.0019794977,0.40970054,0.5844137
0.0017656129,0.0021407302,0.0019794987,0.40804464,0.5860695
0.0017656122,0.0021407295,0.0019794977,0.40976828,0.58434594
0.001765612,0.0021407292,0.0019794977,0.4096442,0.58447
0.0012988668,0.0015748205,0.0014562111,0.0019472282,0.99372286
0.0012988666,0.0015748203,0.0014562109,0.0019472279,0.99372286
0.0012988668,0.0015748205,0.0014562111,0.0019472282,0.99372286
0.0024170354,0.0029305522,0.0027098341,0.0036235582,0.98831904
0.002417035,0.0029305515,0.0027098337,0.0036235575,0.98831904
0.0024170354,0.0029305522,0.0027098341,0.0036235582,0.98831904
0.0013901026,0.00168544,0.0015584991,0.0020840066,0.99328196
0.0013901027,0.0016854402,0.0015584993,0.0020840068,0.99328196
0.0013901027,0.0016854402,0.0015584993,0.0020840068,0.99328196
0.0013901026,0.0016854401,0.0015584992,0.0020840066,0.99328196
0.0017668405,0.0021422186,0.001980875,0.0026488025,0.9914613
0.0017668405,0.0021422186,0.001980875,0.0026488025,0.9914613
0.0032061297,0.0038872955,0.003594519,0.0048065484,0.9845055
0.003206129,0.0038872946,0.0035945184,0.0048065474,0.9845055
0.003206129,0.0038872946,0.0035945184,0.0048065474,0.9845055
0.0006522964,0.0007908815,0.00073131535,0.0009779063,0.9968476
0.0006522964,0.0007908815,0.00073131535,0.0009779063,0.9968476
0.0006522964,0.0007908815,0.00073131535,0.0009779063,0.9968476
0.0006522964,0.0007908815,0.00073131535,0.0009779063,0.9968476
0.0006522964,0.0007908815,0.00073131535,0.0009779063,0.9968476
0.0006522964,0.0007908815,0.00073131535,0.0009779063,0.9968476
0.0006522964,0.0007908815,0.00073131535,0.0009779063,0.9968476
0.0006522964,0.0007908815,0.00073131535,0.0009779063,0.9968476
0.0006522964,0.0007908815,0.00073131535,0.0009779063,0.9968476
0.0011482859,0.0013922476,0.0012873888,0.0017214812,0.9944506
0.0011482857,0.0013922474,0.0012873886,0.0017214807,0.9944506
0.0017648217,0.0021397711,0.0019786116,0.0026457761,0.991471
0.0017648216,0.002139771,0.0019786116,0.002645776,0.991471
0.0014961716,0.0018140442,0.0016774173,0.0022430227,0.99276936
0.0014961718,0.0018140444,0.0016774175,0.002243023,0.99276936
0.0014961718,0.0018140444,0.0016774175,0.002243023,0.99276936
0.0014961718,0.0018140444,0.0016774175,0.002243023,0.99276936
0.0014961204,0.0018139821,0.0016773599,0.0022429458,0.9927696
0.0014961205,0.0018139823,0.00167736,0.002242946,0.9927696
0.0014961201,0.0018139817,0.0016773596,0.0022429454,0.9927696
0.0027571425,0.0033429177,0.0030911418,0.004133438,0.9866753
0.0027571428,0.0033429177,0.003091142,0.004133438,0.9866753
0.0012179889,0.0014767594,0.0013655355,0.001825978,0.9941138
0.0012179889,0.0014767594,0.0013655355,0.001825978,0.9941138
0.0012179889,0.0014767594,0.0013655355,0.001825978,0.9941138
0.0012179889,0.0014767594,0.0013655355,0.001825978,0.9941138
0.0012179889,0.0014767594,0.0013655355,0.001825978,0.9941138
0.0012179889,0.0014767594,0.0013655355,0.001825978,0.9941138
0.0012179889,0.0014767594,0.0013655355,0.001825978,0.9941138
0.0024159546,0.0029292419,0.0027086225,0.003621938,0.9883242
0.0024159546,0.0029292419,0.0027086225,0.003621938,0.9883242
0.0024159907,0.45900664,0.0027086628,0.003621992,0.53224677
0.002416034,0.987354,0.0027087114,0.003622057,0.003899224
0.0010274646,0.001245757,0.0011519314,0.001540349,0.9950345
0.0010274646,0.001245757,0.0011519314,0.001540349,0.9950345
0.0010274645,0.0012457569,0.0011519312,0.0015403489,0.9950345
0.0010274646,0.001245757,0.0011519314,0.001540349,0.9950345
0.0010274645,0.0012457569,0.0011519312,0.0015403489,0.9950345
0.0010274646,0.001245757,0.0011519314,0.001540349,0.9950345
0.0010274645,0.0012457569,0.0011519312,0.0015403489,0.9950345
0.0010274646,0.001245757,0.0011519314,0.001540349,0.9950345
0.0010274645,0.0012457569,0.0011519312,0.0015403489,0.9950345
0.0010274646,0.001245757,0.0011519314,0.001540349,0.9950345
0.0032074142,0.0038888527,0.0035959592,0.0048084743,0.9844993
0.0032074142,0.0038888527,0.0035959592,0.0048084743,0.9844993
0.0024177649,0.0029314368,0.002710652,0.003624652,0.98831546
0.0024177649,0.0029314368,0.002710652,0.003624652,0.98831546
0.0024177649,0.0029314368,0.002710652,0.003624652,0.98831546
0.0012981837,0.0015739923,0.0014554452,0.0019462041,0.9937262
0.0012981836,0.0015739922,0.0014554451,0.001946204,0.9937262
0.0012981836,0.0015739922,0.0014554451,0.001946204,0.9937262
0.0012981836,0.0015739922,0.0014554451,0.001946204,0.9937262
0.0012981838,0.0015739924,0.0014554454,0.0019462043,0.9937262
0.0012981837,0.0015739923,0.0014554452,0.0019462041,0.9937262
0.0021526606,0.0026100092,0.0024134333,0.0032272143,0.98959666
0.0021526606,0.0026100092,0.0024134333,0.0032272143,0.98959666
0.001147478,0.0013912681,0.0012864831,0.24312206,0.7530527
0.001147478,0.0013912681,0.0012864831,0.24314043,0.75303435
0.001147478,0.0013912681,0.0012864831,0.24322379,0.752951
0.0011474779,0.001391268,0.001286483,0.24314152,0.7530333
0.0011474779,0.001391268,0.001286483,0.24319395,0.7529808
0.001147478,0.0013912681,0.0012864831,0.2432222,0.7529526
0.0012175282,0.001476201,0.0013650192,0.0018252875,0.994116
0.0012175284,0.0014762011,0.0013650194,0.0018252877,0.994116
0.0012175282,0.001476201,0.0013650192,0.0018252875,0.994116
0.0012175282,0.001476201,0.0013650192,0.0018252875,0.994116
0.0012175284,0.0014762011,0.0013650194,0.0018252877,0.994116
0.0012175282,0.001476201,0.0013650192,0.0018252875,0.994116
0.0007820783,0.00094823656,0.000876819,0.001172472,0.9962204
0.0007820785,0.0009482368,0.0008768192,0.0011724723,0.9962204
0.0007820783,0.00094823656,0.000876819,0.001172472,0.9962204
0.00078207836,0.0009482366,0.0008768191,0.001172472,0.9962204
0.0007820783,0.00094823656,0.000876819,0.001172472,0.9962204
0.0007820783,0.00094823656,0.000876819,0.001172472,0.9962204
0.0007820783,0.00094823656,0.000876819,0.001172472,0.9962204
0.0007820783,0.00094823656,0.000876819,0.001172472,0.9962204
0.0007820783,0.00094823656,0.000876819,0.001172472,0.9962204
0.00078178453,0.0009478804,0.0008764896,0.0011720315,0.99622184
0.0007817846,0.00094788044,0.0008764897,0.0011720316,0.99622184
0.0007817845,0.00094788027,0.00087648956,0.0011720315,0.99622184
0.00078178453,0.0009478804,0.0008764896,0.0011720315,0.99622184
0.0007817846,0.00094788044,0.0008764897,0.0011720316,0.99622184
0.0007817846,0.00094788044,0.0008764897,0.0011720316,0.99622184
0.0019413617,0.0023538182,0.0021765376,0.9903951,0.003133153
0.0019413617,0.0023538182,0.0021765376,0.9903951,0.003133153
0.0019413617,0.0023538182,0.0021765376,0.9903951,0.003133153
0.002755263,0.0033406387,0.0030890347,0.9863684,0.004446704
0.002755263,0.0033406387,0.0030890347,0.9863684,0.004446704
0.0016193731,0.0019634208,0.0018155434,0.9919881,0.0026134974
0.0016193731,0.0019634208,0.0018155434,0.9919881,0.0026134974
0.0016193731,0.0019634208,0.0018155434,0.9919881,0.0026134974
0.0019390031,0.0023509585,0.0021738934,0.99040675,0.0031293465
0.0019395514,0.0023516233,0.002174508,0.99040407,0.0031302315
0.0019395514,0.0023516233,0.002174508,0.99040407,0.0031302315
0.0019395514,0.0023516233,0.002174508,0.99040407,0.0031302315
0.0019395514,0.0023516233,0.002174508,0.99040407,0.0031302315
0.0019396046,0.0023516878,0.0021745677,0.9904038,0.0031303172
0.001939605,0.0023516882,0.0021745681,0.9904038,0.003130318
0.0032045506,0.0038853807,0.0035927487,0.9841455,0.0051718066
0.0032045508,0.003885381,0.003592749,0.9841455,0.005171807
0.0032084833,0.003890149,0.003597158,0.9841261,0.005178154
0.0006311618,0.00076525676,0.0007076205,0.9968773,0.0010186286
0.0006311618,0.00076525676,0.0007076205,0.9968773,0.0010186286
0.00063116185,0.0007652568,0.0007076206,0.9968773,0.0010186287
0.0006311618,0.00076525676,0.0007076205,0.9968773,0.0010186286
0.0006311618,0.0007652567,0.0007076205,0.9968773,0.0010186286
0.00063116185,0.0007652568,0.0007076206,0.9968773,0.0010186287
0.0006311618,0.00076525676,0.0007076205,0.9968773,0.0010186286
0.0006311618,0.0007652567,0.0007076205,0.9968773,0.0010186286
0.0006311619,0.0007652569,0.00070762064,0.9968773,0.0010186287
0.0012179303,0.0014766885,0.00136547,0.99397427,0.001965611
0.0012179305,0.0014766887,0.0013654701,0.99397427,0.0019656112
0.0012179303,0.0014766885,0.00136547,0.99397427,0.001965611
0.0027555877,0.0033410324,0.0030893986,0.9863668,0.004447228
0.0027556678,0.0033411297,0.0030894885,0.9863664,0.0044473573
0.0027556673,0.003341129,0.003089488,0.9863664,0.0044473563
0.0017687982,0.0021445923,0.0019830698,0.99124885,0.0028546539
0.0017687982,0.0021445923,0.0019830698,0.99124885,0.0028546539
0.0017687982,0.0021445923,0.0019830698,0.99124885,0.0028546539
0.0017687982,0.0021445923,0.0019830698,0.99124885,0.0028546539
0.0017687985,0.0021445926,0.00198307,0.99124885,0.0028546543
0.0017687986,0.0021445928,0.0019830703,0.99124885,0.0028546546
0.0017687983,0.0021445923,0.00198307,0.99124885,0.002854654
0.0017687982,0.0021445923,0.0019830698,0.99124885,0.0028546539
0.0017687982,0.0021445923,0.0019830698,0.99124885,0.0028546539
0.00092961744,0.0011271215,0.001042231,0.9954007,0.0015003046
0.0009296175,0.0011271215,0.0010422311,0.9954007,0.0015003047
0.00092961744,0.0011271215,0.001042231,0.9954007,0.0015003046
0.00092961744,0.0011271215,0.001042231,0.9954007,0.0015003046
0.00092961744,0.0011271215,0.001042231,0.9954007,0.0015003046
0.00092961744,0.0011271215,0.001042231,0.9954007,0.0015003046
0.00092961744,0.0011271215,0.001042231,0.9954007,0.0015003046
0.0010838684,0.0013141442,0.0012151679,0.99463755,0.0017492494
0.0010838682,0.0013141439,0.0012151676,0.99463755,0.0017492491
0.0010838683,0.0013141441,0.0012151678,0.99463755,0.0017492492
0.0010838683,0.0013141441,0.0012151678,0.99463755,0.0017492492
0.003832979,0.0046473234,0.004297305,0.9810364,0.006186024
0.0024157744,0.0029290235,0.0027084206,0.98804796,0.0038988052
0.0019399765,0.0023521387,0.0021749847,0.990402,0.0031309174
0.00097593875,0.0011832841,0.0010941636,0.99517155,0.0015750623
0.00097593875,0.0011832841,0.0010941636,0.99517155,0.0015750623
0.00097593886,0.0011832842,0.0010941637,0.99517155,0.0015750624
0.00097593875,0.0011832841,0.0010941636,0.99517155,0.0015750623
0.009259327,0.011226539,0.010380999,0.95418966,0.014943578
0.0012983227,0.0015741609,0.0014556011,0.9935765,0.0020953561
0.0012983226,0.0015741606,0.001455601,0.9935765,0.0020953557
0.0012983227,0.0015741608,0.0014556011,0.9935765,0.002095356
0.0012983227,0.0015741608,0.0014556011,0.9935765,0.002095356
0.0012983227,0.0015741608,0.0014556011,0.9935765,0.002095356
0.0032046682,0.0038855232,0.0035928804,0.984145,0.0051719965
0.0032046682,0.0038855232,0.0035928804,0.984145,0.0051719965
0.001496461,0.0018143951,0.0016777419,0.99259627,0.0024151304
0.001496461,0.0018143951,0.0016777419,0.99259627,0.0024151304
0.0014964611,0.0018143953,0.001677742,0.99259627,0.0024151306
0.001496461,0.0018143951,0.0016777419,0.99259627,0.0024151304
0.001496461,0.0018143951,0.0016777419,0.99259627,0.0024151304
0.0014964611,0.0018143953,0.001677742,0.99259627,0.0024151306
0.0032047227,0.0038855895,0.0035929417,0.9841447,0.0051720846
0.0032047224,0.003885589,0.0035929414,0.9841447,0.005172084
0.0017668465,0.002142226,0.0019808817,0.9912585,0.0028515041
0.0017668472,0.0021422268,0.0019808824,0.9912585,0.002851505
0.0017668467,0.002142226,0.001980882,0.9912585,0.0028515044
0.0017668465,0.002142226,0.0019808817,0.9912585,0.0028515041
0.0017668464,0.0021422259,0.0019808817,0.9912585,0.002851504
0.0032070943,0.003888465,0.0035956006,0.0048079947,0.9845008
0.0032070943,0.003888465,0.0035956006,0.0048079947,0.9845008
0.003207096,0.0038884666,0.0035956022,0.0048079966,0.9845008
0.0027595116,0.00334579,0.003093798,0.9863474,0.004453561
0.0027595116,0.00334579,0.003093798,0.9863474,0.004453561
0.0027591756,0.0033453824,0.003093421,0.98634905,0.0044530183
0.0027591756,0.0033453824,0.003093421,0.98634905,0.0044530183
0.0013918697,0.0016875826,0.0015604803,0.9931137,0.002246331
0.0013918699,0.0016875827,0.0015604805,0.9931137,0.0022463312
0.00139187,0.0016875829,0.0015604807,0.9931137,0.0022463314
0.0013918697,0.0016875826,0.0015604803,0.9931137,0.002246331
0.0017669928,0.0021424033,0.0019810458,0.9912578,0.00285174
0.0017669928,0.0021424033,0.0019810458,0.9912578,0.00285174
0.0017669926,0.002142403,0.0019810456,0.9912578,0.0028517398
0.001766993,0.0021424035,0.0019810458,0.9912578,0.0028517402
0.0017669928,0.0021424033,0.0019810458,0.9912578,0.00285174
0.0017669928,0.0021424033,0.0019810458,0.9912578,0.00285174
0.0013907279,0.0016861983,0.0015592003,0.99311936,0.0022444883
0.0013907279,0.0016861983,0.0015592003,0.99311936,0.0022444883
0.0013907279,0.0016861982,0.0015592002,0.99311936,0.002244488
0.0007819744,0.0009481106,0.00087670254,0.9961312,0.0012620243
0.0007819744,0.0009481106,0.00087670254,0.9961312,0.0012620243
0.00078197435,0.00094811054,0.0008767025,0.9961312,0.0012620242
0.0007819744,0.0009481106,0.00087670254,0.9961312,0.0012620243
0.00078197435,0.00094811054,0.0008767025,0.9961312,0.0012620242
0.0007819744,0.0009481106,0.00087670254,0.9961312,0.0012620243
0.0027552557,0.00334063,0.0030890265,0.00413061,0.98668444
0.003835495,0.004650374,0.0043001254,0.22582702,0.761387
0.0019389703,0.0023509187,0.0021738564,0.0029068552,0.9906294
0.0019389703,0.0023509187,0.0021738564,0.0029068552,0.9906294
0.001217807,0.0014765388,0.0013653316,0.0018257053,0.9941147
0.001217807,0.0014765388,0.0013653316,0.0018257053,0.9941147
0.001217807,0.0014765388,0.0013653316,0.0018257053,0.9941147
0.001217807,0.0014765388,0.0013653316,0.0018257053,0.9941147
0.001217807,0.0014765388,0.0013653316,0.0018257053,0.9941147
0.001217807,0.0014765388,0.0013653316,0.0018257053,0.9941147
0.0016203445,0.0019645984,0.0018166325,0.0024291794,0.99216926
0.0016203446,0.0019645987,0.0018166326,0.0024291796,0.99216926
0.0016203446,0.0019645987,0.0018166326,0.0024291796,0.99216926
0.0016203446,0.0019645987,0.0018166326,0.0024291796,0.99216926
0.001939214,0.0023512142,0.0021741297,0.0029072205,0.99062824
0.0019392136,0.0023512137,0.0021741292,0.00290722,0.99062824
